seconds,_year,average_remote_working_days,average_working_days,percent_remote_worker,fuel_price,gdp,share_service_sector_gdp,total_vehicles,world_trade_volume
0.0,2019.0,1.6,4.38,0.35,56.0,100.0,0.73,100.0,100.0
31536000.0,2020.0,1.4714792246203072,4.322657905547472,0.36922641868159883,64.28680183532995,104.16541088592066,0.7401577780811182,101.30963091888366,115.44879286734236
63072000.0,2021.0,1.3488464079296467,4.268353501308614,0.3869718101284323,72.23934989496708,108.21723717365093,0.7498838475576884,102.5671129693912,130.989225954692
94608000.0,2022.0,1.2321015499280186,4.2170867872834235,0.40323617434050024,79.85764417891137,112.1554788631908,0.7591782084297108,103.77244615152269,146.62129926204892
126144000.0,2023.0,1.121244650615423,4.168857763471902,0.4180195113178027,87.14168468716285,115.98013595454026,0.7680408606971855,104.92563046527806,162.3450127894131
157680000.0,2024.0,1.01627570999186,4.123666429874048,0.43132182106033967,94.09147141972151,119.69120844769931,0.7764718043601122,106.02666591065736,178.1603665367846
189216000.0,2025.0,0.9171947280573293,4.081512786489864,0.4431431035681112,100.70700437658734,123.28869634266798,0.784471039418491,107.07555248766056,194.0673605041634
220752000.0,2026.0,0.8240017048118312,4.042396833319348,0.4534833588411172,106.98828355776035,126.77259963944624,0.792038565872322,108.07229019628765,210.06599469154943
252288000.0,2027.0,0.7366966402553654,4.006318570362501,0.46234258687935775,112.93530896324053,130.1429183380341,0.7991743837216051,109.01687903653868,226.1562690989428
283824000.0,2028.0,0.6552795343879322,3.9732779976193213,0.46972078768283293,118.54808059302789,133.39965243843153,0.8058784929663404,109.90931900841359,242.33818372634343
315360000.0,2029.0,0.5797503872095313,3.943275115089811,0.4756179612515423,123.82659844712246,136.5428019406386,0.8121508936065277,110.74961011191243,258.6117385737514
346896000.0,2030.0,0.5101091987201629,3.916309922773969,0.48003410758548654,128.77086252552417,139.57236684465528,0.8179915856421672,111.53775234703518,274.97693364116657
378432000.0,2031.0,0.44635596891982704,3.892382420671795,0.4829692266846652,133.38087282823307,142.48834715048153,0.8234005690732589,112.27374571378184,291.4337689285891
409968000.0,2032.0,0.38849069780852363,3.871492608783291,0.48442331854907833,137.65662935524915,145.2907428581174,0.8283778438998026,112.9575902121524,307.98224443601885
441504000.0,2033.0,0.33651338538625264,3.853640487108454,0.484396383178726,141.5981321065724,147.97955396756285,0.8329234101217985,113.58928584214688,324.6223601634559
473040000.0,2034.0,0.2904240316530141,3.838826055647287,0.4828884205736082,145.20538108220282,150.55478047881792,0.8370372677392466,114.16883260376525,341.3541161109003
504576000.0,2035.0,0.2502226366088081,3.8270493143997872,0.479899430733725,148.47837628214043,153.01642239188254,0.8407194167521468,114.69623049700755,358.17751227835197
536112000.0,2036.0,0.21590920025363447,3.818310263365957,0.4754294136590762,151.41711770638523,155.3644797067568,0.843969857160499,115.17147952187375,375.0925486658109
567648000.0,2037.0,0.18748372258749338,3.8126089025457945,0.46947836934966203,154.02160535493718,157.59895242344066,0.8467885889643035,115.59457967836386,392.0992252732771
599184000.0,2038.0,0.16494620361038476,3.8099452319393006,0.46204629780548234,156.29183922779632,159.7198405419341,0.8491756121635601,115.96553096647787,409.19754210075064
630720000.0,2039.0,0.14829664332230857,3.810319251546476,0.4531331990265371,158.22781932496264,161.72714406223716,0.8511309267582687,116.2843333862158,426.3874991482315
662256000.0,2040.0,0.13753504172326486,3.813730961367319,0.44273907301282645,159.82954564643615,163.62086298434983,0.8526545327484296,116.55098693757765,443.66909641571954
693792000.0,2041.0,0.13266139881325362,3.8201803614018317,0.43086391976435034,161.0970181922168,165.40099730827208,0.8537464301340425,116.7654916205634,461.0423339032149
725328000.0,2042.0,0.13367571459227476,3.8296674516500118,0.41750773928110874,162.03023696230468,167.06754703400392,0.8544066189151077,116.92784743517306,478.5072116107176
756864000.0,2043.0,0.14057798906032845,3.8421922321118607,0.4026705315631016,162.62920195669972,168.62051216154538,0.8546350990916248,117.03805438140661,496.0637295382275
788400000.0,2044.0,0.15336822221741456,3.857754702787379,0.3863522966103291,162.8939131754019,170.05989269089642,0.8544318706635942,117.09611245926409,513.7118876857448
819936000.0,2045.0,0.1720464140635332,3.876354863676565,0.368553034422791,162.8243706184113,171.38568862205705,0.8537969336310157,117.10202166874548,531.4516860532694
851472000.0,2046.0,0.1966125645986843,3.89799271477942,0.34927274500048744,162.42057428572787,172.59789995502732,0.8527302879938894,117.05578200985077,549.2831246408011
883008000.0,2047.0,0.22706667382286788,3.922668256095943,0.3285114283434184,161.6825241773516,173.69652668980717,0.8512319337522151,116.95739348257997,567.2062034483401
914544000.0,2048.0,0.2634087417360838,3.9503814876261343,0.306269084451584,160.6102202932825,174.6815688263966,0.849301870905993,116.8068560869331,585.2209224758866
946080000.0,2049.0,0.3056387683383324,3.9811324093699954,0.282545713324984,159.20366263352062,175.55302636479567,0.846940099455223,116.60416982291011,603.3272817234404
977616000.0,2050.0,0.3537567536296132,4.014921021327524,0.25734131496361856,157.4628511980659,176.3108993050043,0.8441466193999052,116.34933469051103,621.5252811910013
